date,T8,T9,T10,T11,source_file
2025-08-16 02:13:19.260,34.876,34.932,35.178,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:20.261,34.876,34.931,35.177,35.003,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:21.261,34.875,34.931,35.178,35.003,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:22.262,34.875,34.932,35.178,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:23.262,34.876,34.933,35.177,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:24.263,34.876,34.932,35.177,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:25.264,34.876,34.932,35.177,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:26.264,34.875,34.931,35.177,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:27.265,34.875,34.931,35.177,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:28.265,34.876,34.931,35.177,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:29.265,34.876,34.932,35.178,35.003,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:30.266,34.876,34.931,35.178,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:31.266,34.876,34.931,35.178,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:32.266,34.876,34.931,35.177,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:33.267,34.876,34.93,35.178,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:34.267,34.875,34.931,35.178,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:35.268,34.875,34.932,35.178,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:36.268,34.876,34.932,35.178,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:37.268,34.876,34.931,35.178,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:38.269,34.875,34.931,35.178,35.003,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:39.269,34.876,34.932,35.178,35.003,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:40.270,34.877,34.932,35.178,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:41.270,34.876,34.932,35.178,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:42.271,34.875,34.932,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:43.271,34.876,34.932,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:44.272,34.876,34.932,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:45.272,34.876,34.932,35.18,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:46.273,34.877,34.932,35.18,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:47.273,34.878,34.933,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:48.273,34.877,34.932,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:49.274,34.878,34.932,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:50.274,34.876,34.932,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:51.275,34.876,34.933,35.18,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:52.275,34.877,34.933,35.18,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:53.275,34.877,34.933,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:54.276,34.878,34.933,35.178,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:55.276,34.878,34.932,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:56.277,34.877,34.933,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:57.278,34.876,34.933,35.178,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:58.278,34.875,34.932,35.178,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:13:59.279,34.876,34.932,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:00.280,34.876,34.933,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:01.280,34.876,34.932,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:02.281,34.876,34.931,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:03.282,34.875,34.932,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:04.282,34.875,34.933,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:05.283,34.876,34.932,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:06.283,34.876,34.932,35.18,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:07.283,34.875,34.932,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:08.283,34.875,34.932,35.178,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:09.284,34.876,34.932,35.178,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:10.284,34.876,34.932,35.178,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:11.285,34.875,34.932,35.178,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:12.286,34.875,34.932,35.178,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:13.286,34.876,34.932,35.178,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:14.287,34.876,34.931,35.178,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:15.287,34.875,34.932,35.179,35.003,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:16.287,34.876,34.932,35.179,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:17.288,34.875,34.932,35.178,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:18.288,34.876,34.932,35.179,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:19.288,34.876,34.931,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:20.288,34.876,34.931,35.178,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:21.289,34.875,34.932,35.178,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:22.289,34.875,34.931,35.178,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:23.290,34.875,34.932,35.179,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:24.290,34.874,34.933,35.179,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:25.291,34.875,34.932,35.178,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:26.291,34.875,34.931,35.178,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:27.292,34.875,34.931,35.178,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:28.292,34.878,34.931,35.178,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:29.293,34.878,34.932,35.178,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:30.293,34.877,34.932,35.178,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:31.294,34.876,34.932,35.179,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:32.294,34.876,34.931,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:33.295,34.878,34.932,35.178,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:34.295,34.878,34.932,35.178,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:35.295,34.877,34.932,35.179,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:36.296,34.876,34.932,35.179,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:37.296,34.878,34.932,35.179,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:38.297,34.878,34.932,35.178,35.004,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:39.297,34.878,34.932,35.178,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:40.298,34.876,34.932,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:41.298,34.877,34.932,35.178,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:42.299,34.878,34.932,35.178,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:43.299,34.879,34.933,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:44.299,34.879,34.933,35.178,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:45.300,34.879,34.933,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:46.300,34.879,34.932,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:47.301,34.879,34.933,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:48.301,34.879,34.933,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:49.302,34.878,34.932,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:50.302,34.878,34.933,35.178,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:51.303,34.878,34.933,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:52.303,34.878,34.933,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:53.304,34.878,34.933,35.18,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:54.304,34.878,34.933,35.18,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:55.305,34.877,34.933,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:56.305,34.877,34.933,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:57.306,34.876,34.933,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:58.306,34.876,34.933,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:14:59.307,34.878,34.933,35.18,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:00.308,34.878,34.933,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:01.308,34.876,34.933,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:02.309,34.876,34.934,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:03.309,34.876,34.934,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:04.310,34.877,34.934,35.179,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:05.310,34.877,34.934,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:06.310,34.876,34.935,35.18,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:07.311,34.878,34.934,35.18,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:08.311,34.878,34.934,35.18,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:09.312,34.878,34.934,35.18,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:10.312,34.879,34.934,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:11.312,34.878,34.934,35.18,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:12.312,34.878,34.932,35.18,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:13.313,34.877,34.933,35.178,35.008,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:14.313,34.877,34.934,35.178,35.008,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:15.314,34.877,34.934,35.179,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:16.314,34.878,34.933,35.178,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:17.315,34.879,34.933,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:18.315,34.879,34.933,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:19.316,34.878,34.933,35.178,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:20.316,34.876,34.933,35.178,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:21.317,34.876,34.933,35.177,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:22.317,34.875,34.934,35.178,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:23.317,34.876,34.933,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:24.318,34.877,34.933,35.178,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:25.318,34.878,34.933,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:26.319,34.878,34.933,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:27.319,34.876,34.932,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:28.320,34.877,34.933,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:29.320,34.876,34.933,35.178,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:30.321,34.877,34.933,35.178,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:31.322,34.877,34.933,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:32.322,34.878,34.932,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:33.323,34.878,34.933,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:34.324,34.878,34.933,35.178,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:35.324,34.878,34.932,35.178,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:36.325,34.878,34.932,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:37.325,34.878,34.933,35.18,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:38.326,34.879,34.933,35.18,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:39.326,34.879,34.934,35.18,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:40.327,34.878,34.935,35.18,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:41.327,34.879,34.935,35.18,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:42.327,34.879,34.934,35.179,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:43.327,34.879,34.934,35.179,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:44.328,34.879,34.935,35.18,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:45.328,34.88,34.935,35.18,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:46.329,34.88,34.934,35.18,35.008,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:47.330,34.879,34.934,35.18,35.008,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:48.330,34.88,34.934,35.179,35.008,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:49.330,34.88,34.934,35.18,35.008,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:50.331,34.88,34.936,35.182,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:51.331,34.88,34.936,35.182,35.008,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:52.332,34.88,34.934,35.179,35.009,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:53.332,34.879,34.934,35.179,35.009,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:54.333,34.879,34.935,35.18,35.009,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:55.333,34.879,34.936,35.18,35.008,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:56.334,34.88,34.936,35.179,35.008,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:57.334,34.879,34.936,35.18,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:58.334,34.879,34.936,35.181,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:15:59.335,34.879,34.934,35.18,35.009,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:00.335,34.879,34.936,35.18,35.009,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:01.336,34.879,34.936,35.18,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:02.336,34.879,34.935,35.18,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:03.337,34.879,34.936,35.18,35.008,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:04.337,34.88,34.935,35.18,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:05.337,34.879,34.936,35.18,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:06.338,34.88,34.936,35.18,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:07.338,34.88,34.936,35.181,35.009,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:08.339,34.879,34.937,35.182,35.009,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:09.339,34.88,34.937,35.182,35.008,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:10.339,34.88,34.937,35.182,35.01,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:11.340,34.88,34.936,35.182,35.01,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:12.340,34.88,34.936,35.182,35.009,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:13.341,34.88,34.937,35.182,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:14.341,34.88,34.936,35.181,35.008,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:15.341,34.881,34.937,35.18,35.009,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:16.342,34.881,34.936,35.182,35.009,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:17.342,34.881,34.936,35.182,35.009,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:18.343,34.88,34.936,35.182,35.009,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:19.343,34.88,34.936,35.181,35.01,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:20.344,34.88,34.937,35.182,35.01,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:21.344,34.88,34.937,35.183,35.01,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:22.344,34.88,34.937,35.183,35.01,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:23.344,34.88,34.937,35.182,35.01,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:24.345,34.88,34.937,35.181,35.01,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:25.346,34.881,34.937,35.18,35.009,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:26.346,34.88,34.937,35.181,35.009,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:27.347,34.88,34.937,35.181,35.008,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:28.347,34.88,34.937,35.18,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:29.347,34.88,34.937,35.18,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:30.347,34.88,34.936,35.18,35.008,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:31.347,34.881,34.937,35.182,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:32.348,34.88,34.936,35.181,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:33.348,34.879,34.936,35.18,35.009,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:34.349,34.879,34.937,35.18,35.008,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:35.349,34.88,34.937,35.18,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:36.350,34.881,34.937,35.18,35.008,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:37.351,34.881,34.936,35.181,35.009,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:38.351,34.88,34.936,35.182,35.009,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:39.351,34.88,34.936,35.181,35.009,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:40.352,34.88,34.936,35.181,35.009,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:41.352,34.88,34.936,35.181,35.009,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:42.353,34.88,34.936,35.181,35.009,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:43.354,34.879,34.936,35.18,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:44.354,34.879,34.936,35.18,35.008,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:45.354,34.88,34.935,35.179,35.009,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:46.355,34.88,34.934,35.179,35.008,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:47.355,34.879,34.934,35.18,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:48.356,34.879,34.934,35.179,35.008,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:49.356,34.879,34.934,35.179,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:50.356,34.879,34.934,35.181,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:51.357,34.878,34.934,35.181,35.008,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:52.357,34.878,34.934,35.179,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:53.357,34.878,34.935,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:54.358,34.878,34.935,35.18,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:55.358,34.878,34.933,35.18,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:56.359,34.876,34.933,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:57.359,34.877,34.933,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:58.360,34.879,34.934,35.18,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:16:59.361,34.879,34.933,35.18,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:17:00.361,34.878,34.933,35.18,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:17:01.361,34.878,34.933,35.18,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:17:02.362,34.876,34.933,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:17:03.362,34.876,34.933,35.18,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:17:04.363,34.876,34.933,35.18,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:17:05.363,34.876,34.933,35.18,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:17:06.364,34.877,34.933,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:17:07.364,34.877,34.933,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:17:08.365,34.877,34.932,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:17:09.366,34.878,34.932,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:17:10.366,34.877,34.933,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:17:11.366,34.876,34.933,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:17:12.367,34.876,34.933,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:17:13.367,34.877,34.933,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:17:14.367,34.876,34.932,35.179,35.007,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:17:15.368,34.877,34.932,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:17:16.368,34.878,34.932,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:17:17.369,34.877,34.932,35.178,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:17:18.369,34.876,34.932,35.178,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:17:19.370,34.876,34.932,35.179,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:17:20.370,34.876,34.932,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:17:21.370,34.876,34.933,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:17:22.371,34.876,34.933,35.179,35.005,uploaded:Log_192.168.77.10_2025_08_15.txt
2025-08-16 02:17:23.371,34.876,34.933,35.18,35.006,uploaded:Log_192.168.77.10_2025_08_15.txt
